"","Station","Datetime","Depth_m"
"31818","DECK",2021-08-27 04:30:00,"0.475"
"31819","DECK",2021-08-27 04:45:00,"0.516"
"31820","DECK",2021-08-27 05:00:00,"0.555"
"31821","DECK",2021-08-27 05:15:00,"0.592"
"31822","DECK",2021-08-27 05:30:00,"0.626"
"31823","DECK",2021-08-27 05:45:00,"0.657"
"31824","DECK",2021-08-27 06:00:00,"0.682"
"31825","DECK",2021-08-27 06:15:00,"0.7"
"31826","DECK",2021-08-27 06:30:00,"0.72"
"31827","DECK",2021-08-27 06:45:00,"0.731"
"31828","DECK",2021-08-27 07:00:00,"0.74"
"31829","DECK",2021-08-27 07:15:00,"0.748"
"31830","DECK",2021-08-27 07:30:00,"0.749"
"31831","DECK",2021-08-27 07:45:00,"0.745"
"31832","DECK",2021-08-27 08:00:00,"0.729"
"31833","DECK",2021-08-27 08:15:00,"0.705"
"31834","DECK",2021-08-27 08:30:00,"0.674"
"31835","DECK",2021-08-27 08:45:00,"0.641"
"31836","DECK",2021-08-27 09:00:00,"0.601"
"31837","DECK",2021-08-27 09:15:00,"0.555"
"31838","DECK",2021-08-27 09:30:00,"0.51"
"31839","DECK",2021-08-27 09:45:00,"0.457"
"31840","DECK",2021-08-27 10:00:00,"0.41"
"31841","DECK",2021-08-27 10:15:00,"0.368"
"31842","DECK",2021-08-27 10:30:00,"0.323"
"31843","DECK",2021-08-27 10:45:00,"0.283"
"31844","DECK",2021-08-27 11:00:00,"0.254"
"31845","DECK",2021-08-27 11:15:00,"0.216"
"31846","DECK",2021-08-27 11:30:00,"0.185"
"31847","DECK",2021-08-27 11:45:00,"0.161"
"31848","DECK",2021-08-27 12:00:00,"0.134"
"31849","DECK",2021-08-27 12:15:00,"0.111"
"31850","DECK",2021-08-27 12:30:00,"0.091"
"31851","DECK",2021-08-27 12:45:00,"0.071"
"31852","DECK",2021-08-27 13:00:00,"0.052"
"31853","DECK",2021-08-27 13:15:00,"0.045"
"31854","DECK",2021-08-27 13:30:00,"0.034"
"31855","DECK",2021-08-27 13:45:00,"0.035"
"31856","DECK",2021-08-27 14:00:00,"0.042"
"31857","DECK",2021-08-27 14:15:00,"0.065"
"31858","DECK",2021-08-27 14:30:00,"0.102"
"31859","DECK",2021-08-27 14:45:00,"0.149"
"31860","DECK",2021-08-27 15:00:00,"0.204"
"31861","DECK",2021-08-27 15:15:00,"0.258"
"31862","DECK",2021-08-27 15:30:00,"0.316"
"31863","DECK",2021-08-27 15:45:00,"0.372"
"31864","DECK",2021-08-27 16:00:00,"0.428"
"31865","DECK",2021-08-27 16:15:00,"0.48"
"31866","DECK",2021-08-27 16:30:00,"0.53"
"31867","DECK",2021-08-27 16:45:00,"0.573"
"31868","DECK",2021-08-27 17:00:00,"0.617"
"31869","DECK",2021-08-27 17:15:00,"0.656"
"31870","DECK",2021-08-27 17:30:00,"0.691"
"31871","DECK",2021-08-27 17:45:00,"0.722"
"31872","DECK",2021-08-27 18:00:00,"0.669"
"31873","DECK",2021-08-27 18:15:00,"0.733"
"31874","DECK",2021-08-27 18:30:00,"0.799"
"31875","DECK",2021-08-27 18:45:00,"0.816"
"31876","DECK",2021-08-27 19:00:00,"0.832"
"31877","DECK",2021-08-27 19:15:00,"0.855"
"31878","DECK",2021-08-27 19:30:00,"0.866"
"31879","DECK",2021-08-27 19:45:00,"0.868"
"31880","DECK",2021-08-27 20:00:00,"0.872"
"31881","DECK",2021-08-27 20:15:00,"0.873"
"31882","DECK",2021-08-27 20:30:00,"0.864"
"31883","DECK",2021-08-27 20:45:00,"0.85"
"31884","DECK",2021-08-27 21:00:00,"0.825"
"31885","DECK",2021-08-27 21:15:00,"0.789"
"31886","DECK",2021-08-27 21:30:00,"0.746"
"31887","DECK",2021-08-27 21:45:00,"0.699"
"31888","DECK",2021-08-27 22:00:00,"0.649"
"31889","DECK",2021-08-27 22:15:00,"0.597"
"31890","DECK",2021-08-27 22:30:00,"0.543"
"31891","DECK",2021-08-27 22:45:00,"0.464"
"31892","DECK",2021-08-27 23:00:00,"0.448"
"31893","DECK",2021-08-27 23:15:00,"0.385"
"31894","DECK",2021-08-27 23:30:00,"0.355"
"31895","DECK",2021-08-27 23:45:00,"0.308"
"31896","DECK",2021-08-28,"0.28"
"31897","DECK",2021-08-28 00:15:00,"0.228"
"31898","DECK",2021-08-28 00:30:00,"0.197"
"31899","DECK",2021-08-28 00:45:00,"0.178"
"31900","DECK",2021-08-28 01:00:00,"0.15"
"31901","DECK",2021-08-28 01:15:00,"0.117"
"31902","DECK",2021-08-28 01:30:00,"0.094"
"31903","DECK",2021-08-28 01:45:00,"0.077"
"31904","DECK",2021-08-28 02:00:00,"0.061"
"31905","DECK",2021-08-28 02:15:00,"0.052"
"31906","DECK",2021-08-28 02:30:00,"0.042"
"31907","DECK",2021-08-28 02:45:00,"0.033"
"31908","DECK",2021-08-28 03:00:00,"0.031"
"31909","DECK",2021-08-28 03:15:00,"0.036"
"31910","DECK",2021-08-28 03:30:00,"0.042"
"31911","DECK",2021-08-28 03:45:00,"0.062"
"31912","DECK",2021-08-28 04:00:00,"0.1"
"31913","DECK",2021-08-28 04:15:00,"0.139"
"31914","DECK",2021-08-28 04:30:00,"0.183"
"31915","DECK",2021-08-28 04:45:00,"0.226"
"31916","DECK",2021-08-28 05:00:00,"0.269"
"31917","DECK",2021-08-28 05:15:00,"0.313"
"31918","DECK",2021-08-28 05:30:00,"0.359"
"31919","DECK",2021-08-28 05:45:00,"0.403"
"31920","DECK",2021-08-28 06:00:00,"0.441"
"31921","DECK",2021-08-28 06:15:00,"0.481"
"31922","DECK",2021-08-28 06:30:00,"0.512"
"31923","DECK",2021-08-28 06:45:00,"0.543"
"31924","DECK",2021-08-28 07:00:00,"0.572"
"31925","DECK",2021-08-28 07:15:00,"0.593"
"31926","DECK",2021-08-28 07:30:00,"0.614"
"31927","DECK",2021-08-28 07:45:00,"0.632"
"31928","DECK",2021-08-28 08:00:00,"0.642"
"31929","DECK",2021-08-28 08:15:00,"0.651"
"31930","DECK",2021-08-28 08:30:00,"0.653"
"31931","DECK",2021-08-28 08:45:00,"0.65"
"31932","DECK",2021-08-28 09:00:00,"0.642"
"31933","DECK",2021-08-28 09:15:00,"0.622"
"31934","DECK",2021-08-28 09:30:00,"0.601"
"31935","DECK",2021-08-28 09:45:00,"0.574"
"31936","DECK",2021-08-28 10:00:00,"0.545"
"31937","DECK",2021-08-28 10:15:00,"0.516"
"31938","DECK",2021-08-28 10:30:00,"0.478"
"31939","DECK",2021-08-28 10:45:00,"0.443"
"31940","DECK",2021-08-28 11:00:00,"0.407"
"31941","DECK",2021-08-28 11:15:00,"0.371"
"31942","DECK",2021-08-28 11:30:00,"0.33"
"31943","DECK",2021-08-28 11:45:00,"0.299"
"31944","DECK",2021-08-28 12:00:00,"0.264"
"31945","DECK",2021-08-28 12:15:00,"0.237"
"31946","DECK",2021-08-28 12:30:00,"0.21"
"31947","DECK",2021-08-28 12:45:00,"0.183"
"31948","DECK",2021-08-28 13:00:00,"0.166"
"31949","DECK",2021-08-28 13:15:00,"0.153"
"31950","DECK",2021-08-28 13:30:00,"0.142"
"31951","DECK",2021-08-28 13:45:00,"0.142"
"31952","DECK",2021-08-28 14:00:00,"0.142"
"31953","DECK",2021-08-28 14:15:00,"0.149"
"31954","DECK",2021-08-28 14:30:00,"0.165"
"31955","DECK",2021-08-28 14:45:00,"0.185"
"31956","DECK",2021-08-28 15:00:00,"0.218"
"31957","DECK",2021-08-28 15:15:00,"0.254"
"31958","DECK",2021-08-28 15:30:00,"0.297"
"31959","DECK",2021-08-28 15:45:00,"0.344"
"31960","DECK",2021-08-28 16:00:00,"0.389"
"31961","DECK",2021-08-28 16:15:00,"0.436"
"31962","DECK",2021-08-28 16:30:00,"0.48"
"31963","DECK",2021-08-28 16:45:00,"0.532"
"31964","DECK",2021-08-28 17:00:00,"0.576"
