datetimestamp,Baro_psi,Pressure_psi,Depth_ft,TempC,Chla_RFU,Chla_ugL,DO_mgL,SPC,Saln_psu,Turb_NTU
6/19/2020 15:00,758.4868,2.970856,7.463873,23.56843,,14.87308,9.09774,11666.47,6.743196,192.1356
6/19/2020 16:00,758.1492,2.900323,7.302135,23.58813,,7.596186,9.072833,11672.12,6.746773,111.1089
6/19/2020 17:00,758.0967,2.683797,6.804491,24.1971,,11.3323,9.540622,11627.03,6.720184,68.45557
6/19/2020 18:00,757.8942,2.41698,6.190973,24.7948,,20.77168,10.59368,11685.32,6.757817,64.4669
6/19/2020 19:00,757.8717,2.258419,5.825089,24.26115,,25.58673,9.779857,11816.05,6.838284,72.12327
6/19/2020 20:00,757.9692,2.328283,5.985709,24.35516,,20.66791,8.682804,11985.76,6.944562,109.8581
6/19/2020 21:00,758.2767,2.62585,6.661205,21.84971,,7.192403,8.715034,14001.17,8.204526,341.024
6/19/2020 22:00,758.9293,2.986806,7.487395,21.29356,,2.037855,8.757779,14630.72,8.601141,538.5168
6/19/2020 23:00,759.1544,3.285145,8.171221,21.04627,,1.090074,8.795804,14797.56,8.705771,521.2784
6/20/2020 0:00,759.2294,3.536411,8.748751,20.92862,,0.2700903,8.836619,14612.89,8.587483,505.7305
6/20/2020 1:00,759.3044,3.683116,9.085395,20.70766,,2.245366,8.85216,14374.52,8.434581,439.2807
6/20/2020 2:00,759.2819,3.682921,9.083166,20.3089,,0.8012228,8.870364,14462.87,8.487916,376.571
6/20/2020 3:00,759.4244,3.442324,8.531185,19.81354,,0.864009,8.801137,14526.03,8.524326,157.8699
6/20/2020 4:00,759.6494,3.000236,7.49873,19.29327,,0.5953927,8.180575,14596.25,8.564682,209.6559
6/20/2020 5:00,759.7844,2.601492,6.600436,19.01085,,1.071764,6.810922,14462.08,8.477161,173.3714
6/20/2020 6:00,760.0169,2.289847,5.884604,19.0466,,3.130378,6.438681,14150.94,8.280454,101.5578
6/20/2020 7:00,760.3245,2.096618,5.440352,18.94282,,4.686618,6.48804,13971.92,8.166428,83.68034
6/20/2020 8:00,760.8345,1.845352,4.865354,18.98327,,4.718001,6.502165,13779.91,8.045548,82.92393
6/20/2020 9:00,761.1794,1.704773,4.543629,19.00361,,5.212016,6.482347,13671.47,7.977331,74.3047
6/20/2020 10:00,761.4045,1.596113,4.293515,19.23636,,6.003196,6.531919,13618.13,7.945547,69.20354
6/20/2020 11:00,761.3895,1.618265,4.345545,19.66931,,3.854108,7.04957,13619.69,7.94977,79.28826
6/20/2020 12:00,761.292,2.095339,5.441289,20.95534,,3.685012,9.087582,13991.96,8.193618,599.5853
6/20/2020 13:00,761.277,2.563707,6.517079,21.02427,,3.261794,9.045925,14162.81,8.302298,696.3016
6/20/2020 14:00,760.9545,2.841477,7.154623,21.14148,,2.127458,9.101308,14216.09,8.336806,575.4127
6/20/2020 15:00,760.6169,2.961164,7.431,21.63362,,0.5688409,9.019349,14069.95,8.246972,452.7385
6/20/2020 16:00,760.2569,3.002629,7.52591,21.57217,,0.8472716,8.967999,14181.48,8.31736,258.3344
6/20/2020 17:00,759.8594,2.896047,7.281903,21.98768,,2.604559,9.040976,14156.14,8.30353,160.5552
6/20/2020 18:00,759.7244,2.647635,6.710841,22.34579,,8.51887,9.420526,14168.33,8.313058,97.69376
6/20/2020 19:00,759.5894,2.414234,6.174864,22.21798,,12.61745,9.338512,14194.01,8.328736,75.73807
6/20/2020 20:00,759.5369,2.298917,5.909788,22.02646,,12.53578,9.206133,14099.33,8.267684,65.76298
6/20/2020 21:00,759.6494,2.436492,6.225008,21.49255,,1.15998,8.703765,14143.68,8.292934,601.1979
6/20/2020 22:00,760.1444,2.722731,6.8827,21.18878,,3.961559,8.769966,14082.31,8.252263,974.4526
6/20/2020 23:00,759.8369,3.068353,7.675558,20.7212,,0.942833,8.850666,13994.91,8.194024,920.5772
6/21/2020 0:00,759.8519,3.370701,8.36917,20.47712,,0.2617342,8.921735,14130.18,8.278093,818.099
6/21/2020 1:00,759.9044,3.57645,8.839857,20.23537,,0.2673835,8.969888,14509.88,8.517238,554.2825
6/21/2020 2:00,759.8519,3.664978,9.042942,20.12582,,0.3059535,8.98379,14464.59,8.487683,419.9469
6/21/2020 3:00,759.7244,3.579986,8.847278,20.04046,,0.2684691,8.929696,14610.18,8.579503,325.7047
6/21/2020 4:00,759.7544,3.211931,8.002025,19.62629,,0.2588772,8.491024,14546.49,8.535838,271.0644
6/21/2020 5:00,759.9269,2.79039,7.033154,19.35381,,0.2598271,7.197018,14376.21,8.425632,262.9847
6/21/2020 6:00,760.1219,2.408247,6.157417,19.32926,,0.8009668,6.269687,14180.15,8.301263,165.3855
6/21/2020 7:00,760.512,2.060648,5.360219,19.32549,,0.8036929,6.00996,14078.77,8.237093,96.50857
6/21/2020 8:00,760.4969,1.840343,4.853598,19.41952,,2.737671,5.985381,14021.33,8.201513,83.38112
6/21/2020 9:00,760.5644,1.66871,4.459586,19.59808,,1.907231,5.880884,13986.91,8.181129,75.47405
6/21/2020 10:00,760.512,1.588249,4.275391,19.98455,,2.789813,5.84415,13962.14,8.168318,55.35831
6/21/2020 11:00,760.6769,1.517412,4.113209,20.49081,,2.294813,5.867053,13954.99,8.167269,62.37619
6/21/2020 12:00,760.7595,1.536824,4.159148,21.17189,,2.191211,6.013881,13947.27,8.166622,50.19623
6/21/2020 13:00,760.437,2.149325,5.568198,23.65967,,2.79165,8.875535,14329.72,8.421269,284.1757
6/21/2020 14:00,759.9269,2.619118,6.648025,24.59347,,2.820196,8.945003,14375.18,8.453357,258.6509
6/21/2020 15:00,759.6494,2.876758,7.241031,24.36882,,3.553459,8.971458,14354.8,8.439691,228.4271
6/21/2020 16:00,759.2593,2.988503,7.497211,24.33875,,2.144359,8.930082,14390.94,8.462602,233.869
6/21/2020 17:00,758.9593,2.995293,7.510913,23.45581,,0.6122019,8.92289,14600.88,8.593128,168.2755
6/21/2020 18:00,758.6443,2.854224,7.188912,24.29376,,1.406241,8.984418,14415.1,8.47784,107.5965
6/21/2020 19:00,758.5918,2.559688,6.511578,24.71832,,5.4125,9.02093,14393.48,8.465384,78.92667
6/21/2020 20:00,758.6293,2.354769,6.041229,24.65109,,4.683192,8.729347,14370.57,8.450596,55.03001
6/21/2020 21:00,759.0493,2.296022,5.906144,24.33596,,6.178472,8.517996,14349.84,8.436425,50.96354
6/21/2020 22:00,759.4468,2.490721,6.352009,23.47407,,3.591028,8.258288,14492.44,8.524122,294.381
6/21/2020 23:00,759.4994,2.854077,7.185255,22.31895,,2.582825,8.505445,14369.3,8.440594,400.8623
6/22/2020 0:00,759.4319,3.197576,7.972548,21.71451,,0.7800884,8.656302,14590.46,8.578027,702.1261
6/22/2020 1:00,759.4843,3.457228,8.566091,21.51935,,0.6320972,8.72206,15029.88,8.856873,456.8236
6/22/2020 2:00,759.4094,3.623095,8.947505,21.38191,,0.9089241,8.733015,15018.56,8.848789,408.7946
6/22/2020 3:00,759.5669,3.660545,9.032858,21.24429,,0.2659821,8.732052,15055.91,8.871737,338.5288
6/22/2020 4:00,759.5519,3.463318,8.579473,21.03475,,1.034502,8.632516,14938.36,8.795394,159.6015
6/22/2020 5:00,759.5068,3.068361,7.670105,20.47057,,0.618746,7.854513,14964.67,8.808231,227.4998
6/22/2020 6:00,760.0844,2.630424,6.664336,20.1207,,0.5547138,6.255261,14809.35,8.706737,188.233
6/22/2020 7:00,760.3469,2.271748,5.844102,20.14428,,0.849692,5.720217,14639.19,8.598714,123.1584
6/22/2020 8:00,760.692,1.979061,5.172384,20.20407,,0.9926895,5.612667,14545.06,8.539355,80.96848
6/22/2020 9:00,760.767,1.741834,4.628117,20.3745,,2.625229,5.530807,14466.1,8.490434,58.724
6/22/2020 10:00,760.6245,1.623813,4.35687,20.70059,,2.402817,5.405218,14416.12,8.460944,45.49416
6/22/2020 11:00,760.4969,1.562458,4.217001,21.16643,,1.769617,5.37221,14393.17,8.449354,44.6014
6/22/2020 12:00,760.0844,1.495309,4.062989,21.54035,,1.326534,5.277909,14375.96,8.440649,42.82118
6/22/2020 13:00,759.7694,1.754711,4.662331,25.34655,,3.741175,7.7277,14533.39,8.556245,144.4385
6/22/2020 14:00,759.1993,2.381447,6.10311,25.25654,,3.206916,8.966788,14490.01,8.52836,204.7153
6/22/2020 15:00,758.9518,2.755916,6.96396,25.18147,,2.730134,9.185976,14404.84,8.473886,117.1562
6/22/2020 16:00,758.7043,2.973726,7.465472,25.16945,,4.462332,9.428942,14265.87,8.385364,59.67995
6/22/2020 17:00,758.7943,3.057813,7.6593,25.77066,,5.675683,9.261328,14426.08,8.488814,173.0368
6/22/2020 18:00,758.4793,3.047707,7.636172,25.90046,,3.037618,9.130002,14433.9,8.494069,84.39324
6/22/2020 19:00,758.4793,2.842663,7.164111,25.61506,,6.76006,9.319048,14311.68,8.415589,66.09989
6/22/2020 20:00,758.4568,2.61187,6.633514,25.72338,,5.502341,8.958917,14411.03,8.479113,66.751
6/22/2020 21:00,758.6068,2.420894,6.193698,25.35803,,5.347096,8.502399,14475.88,8.519608,53.26093
6/22/2020 22:00,759.0568,2.408049,6.16357,24.91544,,6.444905,8.237196,14491.47,8.52838,38.72209
6/22/2020 23:00,759.1618,2.668398,6.760121,23.01737,,2.124215,8.460514,14189.67,8.329665,243.8029
6/23/2020 0:00,759.2068,3.037835,7.607556,22.29737,,0.6958817,8.577735,14191.48,8.327521,317.2444
6/23/2020 1:00,759.4919,3.348828,8.321803,21.75918,,0.197791,8.752686,13978.88,8.189929,412.2845
6/23/2020 2:00,759.3268,3.615333,8.933734,21.39916,,0.2026991,8.800122,13909.28,8.143873,404.7441
6/23/2020 3:00,759.3494,3.733122,9.203465,21.12497,,0.2269381,8.815795,13823.94,8.088293,364.0282
6/23/2020 4:00,758.9968,3.7107,9.152425,20.83066,,0.2359908,8.85216,13828.87,8.089649,304.7527
6/23/2020 5:00,759.3268,3.436572,8.51936,20.62448,,0.1854077,8.682811,13865.79,8.111705,166.2268
6/23/2020 6:00,758.7643,3.598337,8.324379,20.00084,,0.202424,7.808527,14027.08,8.209509,247.0006
6/23/2020 7:00,757.9692,3.216856,7.447453,19.81994,,0.2216766,6.466316,14191.56,8.312304,175.2808
6/23/2020 8:00,758.2618,2.90066,6.721336,19.92573,,0.743656,6.25631,14260.19,8.356574,108.8183
6/23/2020 9:00,758.7418,2.567041,5.950378,20.09923,,0.2377005,6.19179,14314.74,8.392426,80.67919
6/23/2020 10:00,759.7694,2.323912,5.392679,20.42709,,0.1912964,6.14171,14351.17,8.41786,106.6545
6/23/2020 11:00,760.977,2.190167,5.090734,20.80555,,0.3924682,6.169421,14388.87,8.44433,58.36984
6/23/2020 12:00,762.6196,2.081427,4.84395,21.30806,,0.2530582,6.169014,14399.21,8.454051,39.82891
6/23/2020 13:00,764.5848,1.993778,4.645439,21.88719,,6.423037,6.18569,14429.42,8.476563,82.78402
6/23/2020 14:00,771.1553,2.366299,5.50337,23.63052,,1.662606,8.747367,14384.68,8.456132,524.915
6/23/2020 15:00,770.8103,2.883266,6.685876,23.72886,,0.5594108,8.728094,14654.78,8.628564,490.9197
6/23/2020 16:00,771.1628,3.212144,7.444768,23.96547,,0.2370455,8.78118,14601.35,8.595381,538.233
6/23/2020 17:00,770.9903,3.36899,7.804933,23.54687,,0.5093297,8.866764,13837.89,8.108523,323.3634
6/23/2020 18:00,771.5153,3.421945,7.924017,23.71091,,0.4205221,8.797419,13901.41,8.149387,345.9141
6/23/2020 19:00,772.6479,3.364148,7.788574,24.06604,,2.865105,8.610133,14101.13,8.277387,208.6673
6/23/2020 20:00,771.7854,3.17963,7.37143,23.65247,,0.7385454,8.76315,14038.65,8.236263,97.32318
6/23/2020 21:00,771.6054,2.890711,6.700442,23.65449,,0.2753346,8.312123,14656.87,8.629608,104.0381
6/23/2020 22:00,771.0579,2.807384,6.508991,23.42603,,0.4546105,8.045691,14631.08,8.612253,66.09536
6/23/2020 23:00,769.9103,2.851975,6.615432,23.10587,,0.6509585,7.96733,14632.39,8.61173,75.09102
6/24/2020 0:00,765.4698,3.171214,7.340435,21.63298,,0.5262187,8.677603,14198.62,8.328578,633.1354
6/24/2020 1:00,765.8374,3.499011,8.097483,21.5068,,0.240749,8.630663,14332.81,8.413048,861.9736
6/24/2020 2:00,764.2023,3.836965,8.748748,21.08527,,0.2600678,8.758287,14325.11,8.405637,500.5768
6/24/2020 3:00,764.0522,4.046976,9.223032,20.88194,,0.2623264,8.776538,14309.53,8.39447,451.4394
6/24/2020 4:00,764.1347,4.142127,9.443703,20.62541,,0.3006392,8.812694,14176.77,8.308608,343.2108
6/24/2020 5:00,764.4648,4.077883,9.294158,20.21539,,0.2728575,8.813764,13969.46,8.174563,313.8227
6/24/2020 6:00,764.6523,3.702305,8.534317,20.08907,,0.2663715,8.494255,14113.46,8.264818,194.1467
6/24/2020 7:00,762.9121,3.324574,7.65028,19.55607,,0.2481713,7.401968,14238.88,8.340253,210.6258
6/24/2020 8:00,762.6721,2.958353,6.804322,19.57697,,0.1996367,6.460245,14353.16,8.412818,141.6664
6/24/2020 9:00,763.2347,2.580074,5.938455,19.75883,,0.2248763,6.166141,14424.11,8.459227,92.42594
6/24/2020 10:00,764.1722,2.345595,5.402788,20.08497,,0.2602841,6.272685,14453.62,8.480423,56.126
6/24/2020 11:00,765.4698,2.108047,4.852725,20.47059,,0.2501887,6.295567,14484.08,8.502529,43.27238
6/24/2020 12:00,767.075,1.977094,4.557458,20.98934,,0.2330128,6.280562,14517.24,8.527069,47.43687
6/24/2020 13:00,769.3102,1.857597,4.286144,21.6963,,0.225953,6.311155,14538.89,8.545116,88.78428
6/24/2020 14:00,771.2604,1.887376,4.347824,22.37713,,0.2567041,6.40627,14560.24,8.56235,142.2544
6/24/2020 15:00,777.6284,2.435821,5.59134,23.9626,,0.2202274,8.688003,14998.97,8.849195,302.3666
6/24/2020 16:00,779.4661,2.845569,6.533282,24.38599,,0.2443075,8.700249,15040.01,8.876967,349.7562
6/24/2020 17:00,781.5362,3.041435,6.984669,25.19222,,0.2308939,8.571868,15084.98,8.908252,227.7818
6/24/2020 18:00,780.4036,3.175355,7.263103,24.74209,,0.1966259,8.614785,15047.54,8.882952,160.7972
6/24/2020 19:00,780.0211,3.232962,7.425845,24.07847,,0.2421556,8.634865,14941.13,8.81266,160.1431
6/24/2020 20:00,780.4935,3.112535,7.143853,24.06615,,0.2021324,8.61737,14977.38,8.835781,165.7875
6/24/2020 21:00,782.4963,2.822385,6.518964,24.28119,,0.2232999,8.229653,15119.51,8.927456,92.71927
6/24/2020 22:00,782.4888,2.591424,5.98967,24.27855,,0.2181043,7.907716,15108.23,8.920234,78.93183
6/24/2020 23:00,782.0237,2.483467,5.744104,24.1024,,0.2002221,7.572331,15033.71,8.871931,44.96849
6/25/2020 0:00,781.1837,2.556912,5.912125,23.84349,,0.2180734,7.417333,15004.75,8.852437,42.22506
6/25/2020 1:00,777.0508,2.920797,6.738667,22.47734,,0.2372883,8.355997,14905.22,8.782726,319.4491
6/25/2020 2:00,775.0856,3.227628,7.40463,21.78884,,0.185244,8.48171,14878.03,8.761627,444.9774
6/25/2020 3:00,776.0682,3.512921,8.045879,21.69948,,0.2078601,8.508111,14843.45,8.739062,347.1185
6/25/2020 4:00,776.9457,3.693997,8.466063,21.52706,,0.2025013,8.573741,14790.49,8.704283,321.6609
6/25/2020 5:00,777.7559,3.739627,8.565488,21.35036,,0.194546,8.598226,14810.01,8.715638,247.8711
6/25/2020 6:00,778.1609,3.595499,8.232703,21.11713,,0.1961707,8.64902,14675.91,8.628792,228.8394
6/25/2020 7:00,777.7859,3.269426,7.543055,20.74358,,0.1696953,8.002903,14608.85,8.58368,150.0814
6/25/2020 8:00,777.5233,2.856176,6.593413,20.57141,,0.1658418,6.445181,14714.67,8.649796,168.0705
6/25/2020 9:00,778.3109,2.453839,5.672299,20.81775,,0.1627655,5.711948,14768.16,8.685529,103.0181
6/25/2020 10:00,779.1959,2.153442,4.978975,21.13217,,0.1564473,5.608577,14799.86,8.70779,56.87911
6/25/2020 11:00,780.6061,1.879602,4.351949,21.62695,,0.2242725,5.636062,14829.27,8.729593,36.4745
6/25/2020 12:00,782.5862,1.696615,3.930126,22.27633,,0.1866133,5.659819,14849.64,8.746222,33.45954
6/25/2020 13:00,784.709,1.570092,3.644908,22.82691,,0.2146967,5.675481,14857.91,8.754264,45.78381
6/25/2020 14:00,785.3539,1.488704,3.458015,22.90162,,0.2354572,5.539079,14859.33,8.755518,32.96875
6/25/2020 15:00,799.8602,1.580496,3.671121,28.2967,,0.8419805,7.869262,15041.89,8.885816,147.6162
6/25/2020 16:00,798.9376,2.188381,5.065881,27.57328,,1.666573,8.188268,15011.14,8.865502,371.6656
6/25/2020 17:00,799.4776,2.567214,5.941689,26.91866,,1.700863,8.198946,14718.89,8.677727,436.4109
6/25/2020 18:00,790.7245,2.919329,6.698467,24.00345,,0.1910562,8.641828,14680.45,8.645958,209.9816
6/25/2020 19:00,790.3044,3.077061,7.062665,23.80871,,0.1914161,8.625186,14769.38,8.70197,232.97
6/25/2020 20:00,790.3194,3.120968,7.167592,23.53,,0.2043558,8.590456,14904.98,8.787428,318.4908
6/25/2020 21:00,790.6418,2.995592,6.917511,23.41636,,0.1940014,8.491249,14826.39,8.736785,90.22529
6/25/2020 22:00,791.482,2.762206,6.37673,23.49912,,0.2058786,7.949066,14722.36,8.670754,90.89207
6/25/2020 23:00,793.8522,2.436578,5.62908,24.12865,,0.2367684,7.206143,14743.59,8.686689,84.04178
6/26/2020 0:00,795.3373,2.170793,5.023009,24.32944,,0.23476,5.992076,14949.51,8.818908,41.82761
6/26/2020 1:00,790.2518,2.428747,5.609536,23.1831,,0.23841,7.225034,14950.33,8.814901,87.69431
6/26/2020 2:00,785.0014,2.753204,6.35703,21.07936,,0.2669975,8.820189,14858.31,8.744677,587.9017
6/26/2020 3:00,784.379,3.072083,7.089571,21.02088,,0.2134804,8.835917,14665.14,8.621316,881.4102
6/26/2020 4:00,784.4088,3.34125,7.658217,21.00093,,0.2086444,8.793107,14595.22,8.576718,582.6947
6/26/2020 5:00,785.0089,3.526509,8.085999,20.95745,,0.1759004,8.761459,14536.66,8.539207,484.4778
6/26/2020 6:00,785.4515,3.590573,8.232884,20.79075,,0.2408863,8.792902,14483.54,8.504359,438.0609
6/26/2020 7:00,785.2415,3.450146,7.911973,20.36773,,0.2275421,8.875659,14500.87,8.512466,350.5461
6/26/2020 8:00,784.4238,3.179049,7.333596,19.85176,,0.2016167,8.481698,14644.08,8.599587,182.4777
6/26/2020 9:00,784.4013,2.733119,6.276495,19.85169,,0.1778281,7.283561,14756.23,8.670865,167.5552
6/26/2020 10:00,785.969,2.319165,5.328792,20.27927,,0.2032479,6.447876,14866.62,8.744371,101.3806
6/26/2020 11:00,787.5517,1.993921,4.58016,20.73206,,0.1851118,6.39416,14910.19,8.775382,61.36616
6/26/2020 12:00,789.4868,1.744654,4.013068,21.32644,,0.2074143,6.450277,14948.16,8.803536,45.65575
6/26/2020 13:00,791.9244,1.54113,3.54161,22.13481,,0.221989,6.510716,14980.09,8.82869,47.78827
6/26/2020 14:00,794.0697,1.404371,3.230278,22.66277,,0.2039166,6.528162,15014.02,8.853121,39.74558
6/26/2020 15:00,795.9223,1.391849,3.202005,23.34652,,0.2405821,6.855104,15029.96,8.866495,62.72247
6/26/2020 16:00,803.7154,1.813016,4.168722,25.17684,,0.2128852,8.545764,14032.67,8.23708,517.6141
6/26/2020 17:00,804.1955,2.334872,5.405746,25.52938,,0.2709066,8.351808,14070.37,8.261865,455.077
6/26/2020 18:00,802.4403,2.68687,6.215021,24.63923,,0.2426243,8.44119,14108.29,8.283705,413.2607
6/26/2020 19:00,796.5374,2.945086,6.752621,22.82021,,0.1690616,8.722991,14159.74,8.309802,357.5345
6/26/2020 20:00,796.3124,3.053601,7.001863,22.9616,,0.1957825,8.601343,14240.19,8.361526,281.9482
6/26/2020 21:00,795.3973,3.062018,7.021568,22.28931,,0.1573885,8.637358,14501.22,8.524343,320.5854
6/26/2020 22:00,795.2324,2.992905,6.905408,22.21049,,0.1671902,8.527335,14429.32,8.478207,118.2818
6/26/2020 23:00,795.4647,2.69585,6.228947,22.26266,,0.1840436,8.053057,14147.16,8.299218,138.6929
6/27/2020 0:00,796.1249,2.392287,5.526949,22.43323,,0.1616771,7.278133,14121.74,8.283908,99.7373
6/27/2020 1:00,796.4173,2.20223,5.094677,22.43897,,0.1944955,6.401068,14387.93,8.45303,82.16286
6/27/2020 2:00,795.0748,2.206808,5.101356,22.03605,,0.1939234,6.411291,14509.31,8.528174,115.1312
6/27/2020 3:00,793.7097,2.401537,5.548049,21.57134,,0.2196806,6.970708,14508.88,8.525308,102.949
6/27/2020 4:00,789.4494,2.792522,6.445778,20.38608,,0.2382374,8.923634,14095.14,8.255283,876.9467
6/27/2020 5:00,787.7242,3.078205,7.054767,19.83855,,0.1851085,9.038999,13793.5,8.060691,889.8385
6/27/2020 6:00,787.3342,3.25222,7.450022,19.75253,,0.2069038,9.029687,13781.29,8.052355,790.2207
6/27/2020 7:00,786.8991,3.341654,7.653269,19.65026,,0.2136822,9.022071,13640.52,7.962774,661.437
6/27/2020 8:00,788.1143,3.242648,7.43235,19.62337,,0.175083,9.032895,13721.4,8.013602,409.4736
6/27/2020 9:00,788.4217,2.942186,6.756163,19.5806,,0.1459986,8.800675,13988.02,8.1817,208.7071
6/27/2020 10:00,789.0518,2.502763,5.7849,19.77456,,0.1441619,8.046412,14194.85,8.314048,153.379
6/27/2020 11:00,790.4243,2.158871,4.989893,20.19659,,0.2171189,7.03022,14512.33,8.518509,145.0703
6/27/2020 12:00,791.8345,1.891798,4.379403,20.64263,,0.2115479,6.950719,14628.77,8.595658,99.35171
6/27/2020 13:00,793.7472,1.66171,3.852572,21.20164,,0.1868789,7.111775,14683.71,8.634288,148.3865
6/27/2020 14:00,795.6522,1.474109,3.418535,21.80142,,0.2198361,7.207207,14725.06,8.664215,84.22831
6/27/2020 15:00,797.5499,1.431962,3.3275,22.19772,,0.2299394,7.451442,14752.4,8.683816,70.79636
6/27/2020 16:00,805.1857,1.604765,3.726283,24.70991,,0.8524667,8.436873,14754.31,8.695451,510.5702
6/27/2020 17:00,804.6755,2.103064,4.811888,24.55718,,0.2173258,8.374913,14682.76,8.649307,544.5778
6/27/2020 18:00,802.9803,2.554543,5.845225,23.40097,,0.1600895,8.480506,14739.31,8.68116,770.2596
6/27/2020 19:00,800.5727,2.822066,6.45349,22.99222,,0.2082057,8.526116,14767.15,8.697135,732.7869
6/27/2020 20:00,800.2277,3.037683,6.950616,22.74215,,0.2135856,8.468698,14833.1,8.738027,715.0653
6/27/2020 21:00,798.4426,3.158428,7.228051,22.1523,,0.1612947,8.57065,15220.52,8.982363,578.484
6/27/2020 22:00,797.3326,3.15226,7.210702,21.78358,,0.2055731,8.551662,15207.6,8.971961,572.4264
6/27/2020 23:00,796.575,2.913331,6.728616,21.55609,,0.1594613,8.294691,15086.32,8.893116,313.0638
6/28/2020 0:00,795.3898,2.566432,5.963988,21.19498,,0.1935873,7.197578,14831.95,8.728633,199.8707
6/28/2020 1:00,794.1072,2.321763,5.373682,20.82272,,0.2153856,6.215108,14857.51,8.742457,150.3011
6/28/2020 2:00,793.2446,2.101197,4.897307,20.61161,,0.225166,5.956158,14882.3,8.756774,89.54282
6/28/2020 3:00,792.127,2.044774,4.767685,20.31618,,0.2340404,6.109507,14909.72,8.772088,87.90616
6/28/2020 4:00,791.5269,2.100891,4.896032,20.14638,,0.2271841,5.979002,14917.26,8.775605,62.72915
6/28/2020 5:00,784.9864,2.490223,5.755798,18.24965,,0.1918049,9.195951,15498.42,9.128649,590.9028
6/28/2020 6:00,786.0441,2.826303,6.556088,18.57333,,0.1774378,9.083934,15896.48,9.386239,672.0633
6/28/2020 7:00,784.949,3.055087,7.042372,17.84333,,0.184767,9.284137,15528.8,9.143568,560.9849
6/28/2020 8:00,785.5715,3.188382,7.286271,18.52048,,0.2207282,9.168741,15312.01,9.012661,428.7498
6/28/2020 9:00,785.6541,3.134878,7.163585,18.51402,,0.1752413,9.193709,15288.69,8.99774,440.453
6/28/2020 10:00,784.8965,2.891715,6.658594,18.24529,,0.1552008,9.241001,15465.63,9.1077,119.4196
6/28/2020 11:00,787.3041,2.47014,5.703522,19.16594,,0.1295333,8.738024,15968.38,9.438251,97.21542
6/28/2020 12:00,789.4419,2.071316,4.788521,19.76281,,0.197518,7.436757,15284.09,9.006316,87.79986
6/28/2020 13:00,791.407,1.784904,4.097075,20.34015,,0.2240203,7.045418,15150.91,8.925982,95.37952
6/28/2020 14:00,793.1472,1.578808,3.65896,20.84158,,0.2111121,7.128823,15142.92,8.924539,78.72223
6/28/2020 15:00,794.7747,1.432315,3.322818,21.2793,,0.2266401,7.248476,15134.78,8.922297,104.7776
6/28/2020 16:00,798.7726,1.451365,3.365325,23.01608,,0.2752312,7.899409,15550.4,9.198107,201.6533
6/28/2020 17:00,800.9026,1.796311,4.157156,23.06176,,0.2080538,8.538773,15726.58,9.311352,738.2623
6/28/2020 18:00,800.6553,2.323318,5.369408,22.86056,,0.2282375,8.546632,15764.11,9.334426,503.0359
