datetimestamp,Baro_psi,TempC,Chla_RFU,Chla_ugL,ChlaC_ugL,DO_mgL,SPC,Saln_psu,Turb_NTU
6/20/2020 20:00,763.6073,21.88435,,13.93575,13.93575,8.756546,13291.58,7.756096,10.47499
6/20/2020 21:00,763.6073,21.55842,,13.8415,13.8415,8.52672,13283.96,7.749677,9.973052
6/20/2020 22:00,763.6073,21.55297,,13.49585,13.49585,8.584057,13308.16,7.764907,8.902766
6/20/2020 23:00,763.6073,21.34183,,13.57505,13.57505,8.363197,13308.94,7.764294,10.4837
6/21/2020 0:00,763.6073,21.1052,,13.983,13.983,8.066305,13295.91,7.754796,10.44091
6/21/2020 1:00,763.6073,20.9198,,13.4671,13.4671,7.825388,13336.13,7.779097,9.572723
6/21/2020 2:00,763.6073,20.91968,,15.96923,15.96923,8.240258,13516.6,7.89291,10.42228
6/21/2020 3:00,763.6073,20.71305,,15.03826,15.03826,7.58885,13675.55,7.992022,16.15186
6/21/2020 4:00,763.6073,20.52712,,14.61651,14.61651,7.101407,13558.01,7.916663,11.32156
6/21/2020 5:00,763.6073,20.45008,,12.82353,12.82353,7.336304,13519.68,7.891994,11.56766
6/21/2020 6:00,763.6073,20.33625,,14.7227,14.7227,7.327747,13510.63,7.885556,12.58671
6/21/2020 7:00,763.6073,20.23866,,12.89606,12.89606,7.236272,13536.18,7.901035,13.70516
6/21/2020 8:00,763.6073,20.18677,,12.68883,12.68883,7.258771,13537.34,7.901427,13.81397
6/21/2020 9:00,763.6073,20.22361,,12.45357,12.45357,7.353861,13538.17,7.902192,12.73186
6/21/2020 10:00,763.6073,20.39347,,11.70922,11.70922,7.387564,13549.4,7.910381,13.08185
6/21/2020 11:00,763.6073,20.69045,,13.23343,13.23343,7.491123,13558.62,7.918057,10.78864
6/21/2020 12:00,763.6073,21.14215,,13.19488,13.19488,7.619742,13562.77,7.923335,12.05603
6/21/2020 13:00,763.6073,21.75562,,13.13654,13.13654,7.923862,13587.07,7.941981,11.51751
6/21/2020 14:00,763.6073,22.26164,,14.05311,14.05311,8.346566,13598.09,7.951406,9.756707
6/21/2020 15:00,763.6073,22.6506,,14.90466,14.90466,8.385501,13594.36,7.950783,13.49475
6/21/2020 16:00,763.6073,23.03624,,15.61994,15.61994,8.587708,13595.27,7.952949,11.00433
6/21/2020 17:00,763.6073,23.28826,,15.01755,15.01755,8.628214,13607.73,7.961798,8.383221
6/21/2020 18:00,763.6073,23.35066,,15.82958,15.82958,8.701734,13598.69,7.956309,8.422173
6/21/2020 19:00,763.6073,23.37514,,15.80157,15.80157,8.788355,13606.81,7.961537,10.2742
6/21/2020 20:00,763.6073,23.22144,,15.82911,15.82911,8.889789,13606.02,7.960463,10.66573
6/21/2020 21:00,763.6073,23.12614,,14.91842,14.91842,8.811384,13617.36,7.967276,8.030783
6/21/2020 22:00,763.6073,22.83371,,14.75735,14.75735,8.845172,13624,7.970302,8.283486
6/21/2020 23:00,763.6073,22.62099,,14.29488,14.29488,8.696429,13620.4,7.96712,9.042153
6/22/2020 0:00,763.6073,22.27158,,15.3376,15.3376,8.339772,13615.08,7.962198,10.27047
6/22/2020 1:00,763.6073,21.99492,,13.68494,13.68494,8.124248,13639.26,7.976168,8.289994
6/22/2020 2:00,763.6073,21.70013,,14.09933,14.09933,7.607687,13683.96,8.002939,11.94915
6/22/2020 3:00,763.6073,21.30578,,16.17897,16.17897,7.709158,13925.86,8.153844,15.20241
6/22/2020 4:00,763.6073,21.24584,,13.92889,13.92889,6.56507,14015.48,8.210253,17.69595
6/22/2020 5:00,763.6073,20.99555,,13.48116,13.48116,6.846597,13973.37,8.182095,17.03252
6/22/2020 6:00,763.6073,20.8801,,14.19025,14.19025,6.984059,13900.6,8.135329,13.52632
6/22/2020 7:00,763.6073,20.75707,,12.79831,12.79831,7.082642,13881.94,8.12276,13.18461
6/22/2020 8:00,763.6073,20.70839,,12.419,12.419,7.068459,13896.81,8.131859,13.26906
6/22/2020 9:00,763.6073,20.75994,,12.66669,12.66669,7.091642,13909.8,8.140406,10.92082
6/22/2020 10:00,763.6073,20.92853,,12.32911,12.32911,7.183061,13891.73,8.130013,14.05336
6/22/2020 11:00,763.6073,21.20547,,12.31074,12.31074,7.182703,13887.5,8.128985,13.97122
6/22/2020 12:00,763.6073,21.72036,,13.75656,13.75656,7.469016,13893.42,8.135587,11.89856
6/22/2020 13:00,763.6073,22.15562,,13.63496,13.63496,7.700883,13883.5,8.131516,14.82056
6/22/2020 14:00,763.6073,22.68779,,15.01776,15.01776,7.905341,13884.45,8.134583,10.07039
6/22/2020 15:00,763.6073,23.29637,,15.44078,15.44078,8.244427,13897.91,8.145631,10.028
6/22/2020 16:00,763.6073,23.77055,,15.55501,15.55501,8.593822,13908.37,8.154013,8.727695
6/22/2020 17:00,763.6073,24.22867,,14.47136,14.47136,8.860791,13903.85,8.152656,8.520209
6/22/2020 18:00,763.6073,24.14429,,15.96225,15.96225,9.078976,13902.02,8.151225,7.912328
6/22/2020 19:00,763.6073,24.13101,,15.89378,15.89378,8.929537,13901.97,8.151155,7.689947
6/22/2020 20:00,763.6073,23.97387,,15.02515,15.02515,8.942366,13897.2,8.147615,7.034523
6/22/2020 21:00,763.6073,23.73609,,15.83399,15.83399,8.787213,13904.13,8.151201,6.068128
6/22/2020 22:00,763.6073,23.54627,,13.95946,13.95946,8.821971,13931.14,8.167651,7.42711
6/22/2020 23:00,763.6073,23.21743,,13.48217,13.48217,8.616114,13916.05,8.156825,7.065262
6/23/2020 0:00,763.6073,22.96233,,12.53569,12.53569,8.355973,13930.09,8.16469,6.933733
6/23/2020 1:00,763.6073,21.51212,,15.65118,15.65118,7.808111,13857.93,8.111997,8.722072
6/23/2020 2:00,763.6073,21.73816,,13.81934,13.81934,7.156565,14016.93,8.213926,7.113849
6/23/2020 3:00,763.6073,21.56524,,13.91811,13.91811,7.659638,14294.46,8.38903,11.04295
6/23/2020 4:00,763.6073,21.33638,,12.15766,12.15766,6.431508,14541.77,8.544831,21.32485
6/23/2020 5:00,763.6073,21.09035,,10.67067,10.67067,6.333107,14545.34,8.545574,22.0699
6/23/2020 6:00,763.6073,20.93705,,11.50074,11.50074,6.607811,14473.68,8.499047,19.52312
6/23/2020 7:00,763.6073,20.73941,,10.98511,10.98511,6.788184,14363.47,8.427776,15.09722
6/23/2020 8:00,763.6073,20.62728,,10.7643,10.7643,7.033331,14322.86,8.401262,12.52685
6/23/2020 9:00,763.6073,20.61877,,10.40871,10.40871,7.19346,14317.74,8.397955,12.02811
6/23/2020 10:00,763.6073,20.71795,,12.45181,12.45181,7.319845,14302.13,8.388708,12.77171
6/23/2020 11:00,763.6073,20.88327,,11.90213,11.90213,7.527493,14277.02,8.373849,10.22589
6/23/2020 12:00,763.6073,21.16506,,13.03151,13.03151,7.690085,14255.32,8.361833,10.69684
6/23/2020 13:00,763.6073,21.47561,,13.34726,13.34726,7.940207,14237.49,8.352354,9.298882
6/23/2020 14:00,763.6073,21.84586,,14.3513,14.3513,8.156956,14227.26,8.347917,9.456486
6/23/2020 15:00,763.6073,22.3754,,15.6326,15.6326,8.897456,14263.65,8.373734,7.611679
6/23/2020 16:00,763.6073,22.66269,,15.00718,15.00718,9.125112,14252.88,8.368257,9.650121
6/23/2020 17:00,763.6073,22.82134,,15.19952,15.19952,9.176591,14244.69,8.363771,7.01618
6/23/2020 18:00,763.6073,22.88898,,15.58949,15.58949,9.216982,14235.49,8.358224,7.423792
6/23/2020 19:00,763.6073,22.94471,,14.80335,14.80335,9.445704,14252.3,8.369147,7.484314
6/23/2020 20:00,763.6073,22.8251,,14.46198,14.46198,9.481207,14265.53,8.377027,6.179914
6/23/2020 21:00,763.6073,22.39462,,16.41152,16.41152,8.997528,14224.7,8.349088,7.765112
6/23/2020 22:00,763.6073,22.09441,,14.16862,14.16862,8.731645,14219.3,8.344166,8.028617
6/23/2020 23:00,763.6073,21.8121,,14.16231,14.16231,8.438782,14216.7,8.34103,8.923252
6/24/2020 0:00,763.6073,21.60087,,13.42148,13.42148,8.236339,14225.37,8.345375,9.056133
6/24/2020 1:00,763.6073,21.41471,,12.29357,12.29357,8.057402,14221.9,8.34211,9.546549
6/24/2020 2:00,763.6073,21.17738,,12.94887,12.94887,7.773793,14236.67,8.350076,8.593761
6/24/2020 3:00,763.6073,20.89076,,11.58671,11.58671,7.467069,14329.19,8.406999,9.007024
6/24/2020 4:00,763.6073,20.89661,,13.21279,13.21279,7.75552,14496.71,8.51342,12.00391
6/24/2020 5:00,763.6073,20.57649,,10.48117,10.48117,6.708555,14642.83,8.604145,24.83383
6/24/2020 6:00,763.6073,20.36967,,10.10184,10.10184,6.527262,14688.87,8.631951,23.56975
6/24/2020 7:00,763.6073,20.1777,,10.68084,10.68084,6.821418,14604.32,8.5768,16.35238
6/24/2020 8:00,763.6073,20.14169,,11.26725,11.26725,7.156559,14536.65,8.533552,18.53243
6/24/2020 9:00,763.6073,20.17708,,12.00703,12.00703,7.278833,14534.34,8.532348,13.15519
6/24/2020 10:00,763.6073,20.29122,,11.58127,11.58127,7.412893,14531.08,8.531105,17.77284
6/24/2020 11:00,763.6073,20.51002,,12.46622,12.46622,7.594407,14510.08,8.519313,12.89125
6/24/2020 12:00,763.6073,20.83634,,12.40654,12.40654,7.726281,14488.48,8.507797,11.09219
6/24/2020 13:00,763.6073,21.20091,,12.45282,12.45282,7.996416,14487.17,8.509292,8.232833
6/24/2020 14:00,763.6073,21.71272,,13.42946,13.42946,8.596067,14504.85,8.523554,10.27394
6/24/2020 15:00,763.6073,22.08754,,13.03597,13.03597,8.688908,14490.42,8.516431,7.479285
6/24/2020 16:00,763.6073,22.47636,,14.23466,14.23466,9.045934,14496.39,8.522208,7.783418
6/24/2020 17:00,763.6073,22.64831,,13.89984,13.89984,8.933722,14490.38,8.519207,7.612951
6/24/2020 18:00,763.6073,22.86142,,14.43011,14.43011,9.105865,14488.24,8.518836,7.552399
6/24/2020 19:00,763.6073,23.08097,,13.96745,13.96745,9.357562,14507.29,8.531936,6.611288
6/24/2020 20:00,763.6073,23.08598,,13.051,13.051,9.214816,14497.17,8.525516,6.240164
6/24/2020 21:00,763.6073,22.92162,,12.45166,12.45166,9.06445,14478.28,8.512769,6.371908
6/24/2020 22:00,763.6073,22.73608,,12.50224,12.50224,8.997631,14478,8.511745,5.78736
6/24/2020 23:00,763.6073,22.46914,,12.42453,12.42453,8.883256,14485.15,8.515016,6.543948
6/25/2020 0:00,763.6073,22.18322,,12.42388,12.42388,8.611601,14476.24,8.507909,9.571785
6/25/2020 1:00,763.6073,22.05909,,10.69392,10.69392,8.620385,14473.18,8.50531,6.809654
6/25/2020 2:00,763.6073,21.61102,,12.55507,12.55507,8.056488,14465.75,8.498115,7.754816
6/25/2020 3:00,763.6073,21.45583,,11.90867,11.90867,7.971004,14461.43,8.49447,10.31533
6/25/2020 4:00,763.6073,21.28457,,12.11798,12.11798,7.485943,14502.38,8.519467,10.53548
6/25/2020 5:00,763.6073,21.29823,,12.10689,12.10689,7.601661,14651.48,8.614381,11.81004
6/25/2020 6:00,763.6073,21.25186,,13.40791,13.40791,7.215679,14735.57,8.667615,34.49532
6/25/2020 7:00,763.6073,21.11841,,10.61391,10.61391,6.57074,14748.62,8.675076,12.52973
6/25/2020 8:00,763.6073,20.97702,,11.70637,11.70637,6.64071,14664.62,8.6207,9.238349
6/25/2020 9:00,763.6073,21.02762,,11.2092,11.2092,6.883795,14645.07,8.608595,10.0404
6/25/2020 10:00,763.6073,21.18867,,10.96863,10.96863,7.044847,14658.21,8.617985,8.230772
6/25/2020 11:00,763.6073,21.45824,,11.7916,11.7916,7.147155,14654.3,8.61715,10.00554
6/25/2020 12:00,763.6073,21.91349,,11.63107,11.63107,7.459108,14665.59,8.626971,10.19521
6/25/2020 13:00,763.6073,22.36891,,12.35723,12.35723,7.819773,14687.27,8.643201,10.24898
6/25/2020 14:00,763.6073,22.79959,,12.64595,12.64595,8.288734,14691.62,8.648085,13.01953
6/25/2020 15:00,763.6073,23.11036,,12.41722,12.41722,8.370392,14675.52,8.639236,21.24281
6/25/2020 16:00,763.6073,23.34165,,12.7179,12.7179,8.528319,14665.97,8.634148,12.49094
6/25/2020 17:00,763.6073,23.53812,,11.62972,11.62972,8.626908,14650.99,8.625398,11.61428
6/25/2020 18:00,763.6073,23.6857,,12.67234,12.67234,8.817041,14657.98,8.630436,10.01167
6/25/2020 19:00,763.6073,23.77433,,12.39007,12.39007,9.033051,14672.79,8.640224,6.981558
6/25/2020 20:00,763.6073,23.55262,,11.89155,11.89155,9.021662,14666.91,8.63561,5.960741
6/25/2020 21:00,763.6073,23.08903,,11.52832,11.52832,8.923186,14672.07,8.636949,5.988332
6/25/2020 22:00,763.6073,23.13343,,11.19835,11.19835,9.035018,14697.83,8.653563,6.426456
6/25/2020 23:00,763.6073,22.89357,,10.8778,10.8778,8.634963,14694.31,8.65024,7.667918
6/26/2020 0:00,763.6073,22.7188,,10.70322,10.70322,8.30791,14699.41,8.652668,8.311214
6/26/2020 1:00,763.6073,22.15621,,11.27748,11.27748,8.052255,14655.04,8.621569,9.518941
6/26/2020 2:00,763.6073,21.81677,,11.51364,11.51364,7.564412,14659.54,8.622579,9.88607
6/26/2020 3:00,763.6073,21.54462,,11.50699,11.50699,7.361216,14678.04,8.632779,8.754582
6/26/2020 4:00,763.6073,21.27823,,11.03758,11.03758,7.236831,14686,8.636229,9.345656
6/26/2020 5:00,763.6073,21.01592,,11.27544,11.27544,6.911067,14704.13,8.646094,9.070835
6/26/2020 6:00,763.6073,20.95443,,11.68315,11.68315,6.975784,14852.89,8.7404,12.61766
6/26/2020 7:00,763.6073,20.92103,,12.28355,12.28355,6.845302,14957.62,8.806906,16.18276
6/26/2020 8:00,763.6073,20.66981,,11.12281,11.12281,6.878815,14950.42,8.800581,13.41117
6/26/2020 9:00,763.6073,20.59859,,10.93902,10.93902,7.077345,14901.53,8.768929,12.55021
6/26/2020 10:00,763.6073,20.73305,,10.9297,10.9297,7.206497,14903.83,8.77134,23.47335
6/26/2020 11:00,763.6073,20.97398,,10.86331,10.86331,7.364523,14891.87,8.765367,13.98175
6/26/2020 12:00,763.6073,21.24982,,11.68898,11.68898,7.553569,14874.47,8.756079,9.643429
6/26/2020 13:00,763.6073,21.63694,,11.43673,11.43673,7.725706,14867.13,8.753779,10.39724
6/26/2020 14:00,763.6073,22.16275,,11.73428,11.73428,8.321444,14886.82,8.769328,7.994838
6/26/2020 15:00,763.6073,22.51775,,11.36021,11.36021,8.651874,14881.14,8.767564,8.328442
6/26/2020 16:00,763.6073,22.78939,,11.60736,11.60736,8.778001,14873.56,8.764069,7.891867
6/26/2020 17:00,763.6073,22.95485,,12.0569,12.0569,8.977002,14883.16,8.770976,8.151557
6/26/2020 18:00,763.6073,23.06679,,11.30802,11.30802,9.159231,14890.1,8.77592,7.53969
6/26/2020 19:00,763.6073,22.9362,,11.66557,11.66557,9.040684,14887.44,8.773622,7.429907
6/26/2020 20:00,763.6073,22.85403,,11.64521,11.64521,8.946792,14888.77,8.774085,8.452367
6/26/2020 21:00,763.6073,22.49329,,12.27471,12.27471,8.608824,14879.46,8.766371,6.795943
6/26/2020 22:00,763.6073,22.29465,,11.20859,11.20859,8.421032,14902.47,8.780017,7.799856
6/26/2020 23:00,763.6073,22.03846,,11.7563,11.7563,8.255088,14901.89,8.778259,9.484325
6/27/2020 0:00,763.6073,21.84772,,11.42222,11.42222,7.994771,14902.47,8.777552,11.8552
6/27/2020 1:00,763.6073,21.6391,,11.1062,11.1062,7.97006,14895.4,8.771816,9.993684
6/27/2020 2:00,763.6073,21.40426,,11.19341,11.19341,7.659689,14909.27,8.779228,9.796246
6/27/2020 3:00,763.6073,21.14119,,10.88419,10.88419,7.441583,14915.1,8.781271,10.10483
6/27/2020 4:00,763.6073,20.84917,,10.51357,10.51357,7.289682,14918.13,8.781255,8.996442
6/27/2020 5:00,763.6073,20.59115,,11.24512,11.24512,7.212677,14926.35,8.784689,10.39531
6/27/2020 6:00,763.6073,20.42105,,11.66842,11.66842,7.193213,14937.79,8.790741,8.96584
6/27/2020 7:00,763.6073,20.13634,,11.89447,11.89447,6.879982,14956.99,8.800827,12.60342
6/27/2020 8:00,763.6073,19.96391,,10.95861,10.95861,6.894275,14956.23,8.799005,9.776691
6/27/2020 9:00,763.6073,20.00278,,11.31426,11.31426,7.069043,14970.37,8.808312,9.456676
6/27/2020 10:00,763.6073,20.15206,,11.56657,11.56657,7.343718,14983.57,8.817883,7.689123
6/27/2020 11:00,763.6073,20.36734,,12.02151,12.02151,7.460735,14999.82,8.829863,7.345517
6/27/2020 12:00,763.6073,20.62522,,12.06807,12.06807,7.797993,15005.81,8.835562,8.365838
6/27/2020 13:00,763.6073,20.89717,,12.70539,12.70539,8.055185,15022.35,8.848015,8.69485
6/27/2020 14:00,763.6073,21.2203,,14.04507,14.04507,8.371714,15021.92,8.849896,7.513092
6/27/2020 15:00,763.6073,21.64675,,12.73846,12.73846,8.948277,15034.44,8.860561,8.536677
6/27/2020 16:00,763.6073,21.78622,,11.95924,11.95924,8.718056,15024.02,8.854739,7.923888
6/27/2020 17:00,763.6073,22.15381,,11.92711,11.92711,9.507339,15058.11,8.8786,7.537782
6/27/2020 18:00,763.6073,22.24089,,10.91253,10.91253,9.754811,15076.72,8.890965,5.652757
6/27/2020 19:00,763.6073,21.79002,,12.54886,12.54886,8.988433,15029.62,8.858337,6.71504
6/27/2020 20:00,763.6073,21.58671,,12.13693,12.13693,8.785486,15028.73,8.856549,6.119844
6/27/2020 21:00,763.6073,21.42007,,11.35407,11.35407,8.629619,15084.48,8.891092,6.486263
6/27/2020 22:00,763.6073,21.28779,,21.6018,,8.305585,15189.74,8.957448,8.899423
6/27/2020 23:00,763.6073,21.2516,,14.33985,14.33985,7.619227,15222.51,8.978139,10.21863
6/28/2020 0:00,763.6073,21.04,,12.20681,12.20681,8.026325,15181.75,8.950693,8.254909
6/28/2020 1:00,763.6073,20.84889,,12.96957,12.96957,7.891264,15199.65,8.9608,8.897342
6/28/2020 2:00,763.6073,20.59814,,11.70587,11.70587,7.860248,15184.41,8.949274,8.947231
6/28/2020 3:00,763.6073,20.35186,,12.12234,12.12234,7.367692,15155.96,8.929295,9.64362
6/28/2020 4:00,763.6073,20.14563,,11.55423,11.55423,7.461028,15157.25,8.928521,10.49871
6/28/2020 5:00,763.6073,19.93064,,13.45312,13.45312,7.154415,15155.93,8.925971,9.217293
6/28/2020 6:00,763.6073,19.72689,,15.10045,15.10045,7.201243,15148.74,8.919714,12.45528
6/28/2020 7:00,763.6073,19.55019,,13.30099,13.30099,6.959983,15157.39,8.923731,9.004645
6/28/2020 8:00,763.6073,19.45001,,11.5988,11.5988,7.098221,15165,8.927715,8.867051
6/28/2020 9:00,763.6073,19.43405,,11.67339,11.67339,7.133075,15180.4,8.93739,9.104342
6/28/2020 10:00,763.6073,19.59123,,11.47389,11.47389,7.34064,15167.41,8.930467,9.352086
6/28/2020 11:00,763.6073,19.81802,,12.16245,12.16245,7.650865,15168.8,8.933259,9.468876
6/28/2020 12:00,763.6073,20.21436,,12.44702,12.44702,7.823532,15191.01,8.95059,9.960819
6/28/2020 13:00,763.6073,20.63854,,13.37222,13.37222,7.989894,15193.1,8.955115,10.20567
6/28/2020 14:00,763.6073,20.99007,,12.14428,12.14428,8.377984,15204,8.964558,11.1152
6/28/2020 15:00,763.6073,21.18181,,12.31656,12.31656,8.535132,15205.59,8.966872,8.958736
6/28/2020 16:00,763.6073,21.32696,,12.47358,12.47358,8.615891,15210.65,8.971058,7.98045
6/28/2020 17:00,763.6073,21.57729,,11.60242,11.60242,9.166786,15234.25,8.98773,6.817071
6/28/2020 18:00,763.6073,21.59399,,12.00916,12.00916,9.157105,15236.43,8.989224,8.106588
6/28/2020 19:00,763.6073,21.47189,,11.59729,11.59729,9.167992,15237.88,8.989382,7.930871
6/28/2020 20:00,763.6073,21.25745,,11.46682,11.46682,8.88786,15230.63,8.98336,7.41777
6/28/2020 21:00,763.6073,20.97258,,11.63317,11.63317,8.601707,15223.28,8.976745,7.936319
6/28/2020 22:00,763.6073,20.6772,,12.51556,12.51556,8.26347,15268.84,9.003749,10.86444
6/28/2020 23:00,763.6073,20.62103,,13.29016,13.29016,8.405555,15300.63,9.023638,9.48594
6/29/2020 0:00,763.6073,20.53928,,13.11383,13.11383,8.044301,15307.25,9.027255,8.564322
6/29/2020 1:00,763.6073,20.44495,,14.54188,14.54188,8.145043,15324.65,9.037662,9.415889
6/29/2020 2:00,763.6073,20.28679,,13.75937,13.75937,7.959242,15329.4,9.039474,9.91026
6/29/2020 3:00,763.6073,20.07894,,12.38802,12.38802,7.800625,15318.98,9.031182,10.27598
6/29/2020 4:00,763.6073,19.91719,,12.43376,12.43376,7.634439,15315.78,9.027822,9.673818
6/29/2020 5:00,763.6073,19.74906,,11.85915,11.85915,7.444183,15314.05,9.025317,10.13962
6/29/2020 6:00,763.6073,19.61802,,12.78118,12.78118,7.252527,15315.83,9.025339,10.36953
6/29/2020 7:00,763.6073,19.5177,,12.00794,12.00794,7.151616,15311.06,9.021423,10.18813
6/29/2020 8:00,763.6073,19.51045,,13.5603,13.5603,7.221311,15311.64,9.021731,12.6319
6/29/2020 9:00,763.6073,19.65647,,12.10522,12.10522,7.415128,15309.43,9.021586,8.792457
6/29/2020 10:00,763.6073,19.94635,,12.0576,12.0576,7.543078,15311.72,9.025471,9.505427
6/29/2020 11:00,763.6073,20.24042,,12.70065,12.70065,7.63819,15309.34,9.026309,11.25839
6/29/2020 12:00,763.6073,20.74003,,12.40303,12.40303,7.746123,15318.84,9.036135,10.12001
6/29/2020 13:00,763.6073,21.18106,,11.48082,11.48082,7.989473,15330.63,9.046754,8.313821
6/29/2020 14:00,763.6073,21.69006,,10.77017,10.77017,8.280763,15341.64,9.057078,10.6795
6/29/2020 15:00,763.6073,22.15482,,12.32423,12.32423,8.394393,15350.3,9.065377,9.571671
6/29/2020 16:00,763.6073,22.56884,,13.16056,13.16056,8.664227,15353.68,9.06981,13.87236
6/29/2020 17:00,763.6073,22.80416,,12.8355,12.8355,8.748087,15357.23,9.073291,10.25799
6/29/2020 18:00,763.6073,22.85303,,11.92165,11.92165,8.855916,15359.86,9.075222,8.262482
6/29/2020 19:00,763.6073,22.83629,,12.14517,12.14517,8.841986,15363.4,9.077402,6.534316
6/29/2020 20:00,763.6073,22.65898,,11.24559,11.24559,8.816855,15364.98,9.077512,7.272516
6/29/2020 21:00,763.6073,22.54138,,12.15746,12.15746,8.567199,15375.57,9.083673,8.729922
6/29/2020 22:00,763.6073,22.47556,,10.75349,10.75349,8.738364,15380.32,9.086365,7.848995
6/29/2020 23:00,763.6073,22.39154,,23.44332,,8.844228,15512.48,9.170537,6.879995
6/30/2020 0:00,763.6073,22.28888,,13.78658,13.78658,8.490701,15599.62,9.225803,7.066191
6/30/2020 1:00,763.6073,22.01409,,11.63055,11.63055,8.582564,15575.95,9.209032,10.58266
6/30/2020 2:00,763.6073,21.78648,,11.77222,11.77222,8.275166,15513.19,9.167449,7.216109
6/30/2020 3:00,763.6073,21.62597,,12.9374,12.9374,8.254792,15521.8,9.171954,8.990605
6/30/2020 4:00,763.6073,21.43337,,11.58998,11.58998,8.237321,15517.77,9.16813,9.486941
6/30/2020 5:00,763.6073,21.24617,,14.66944,14.66944,7.981863,15513.19,9.163949,9.43781
6/30/2020 6:00,763.6073,20.99532,,13.70604,13.70604,7.893502,15277.23,9.011361,11.50889
6/30/2020 7:00,763.6073,20.76412,,14.61287,14.61287,7.75138,15494.16,9.148374,10.28219
6/30/2020 8:00,763.6073,20.60203,,17.47812,17.47812,7.686193,15473.11,9.133714,20.98771
6/30/2020 9:00,763.6073,20.67906,,15.10653,15.10653,7.591516,15480.19,9.138811,9.324256
6/30/2020 10:00,763.6073,20.92633,,13.94492,13.94492,7.698167,15486.63,9.144731,9.317779
6/30/2020 11:00,763.6073,21.37902,,14.65203,14.65203,7.935754,15490.7,9.150448,11.76688
6/30/2020 12:00,763.6073,21.87996,,13.46902,13.46902,8.039024,15506,9.163421,9.384994
6/30/2020 13:00,763.6073,,,,,,,,
6/30/2020 14:00,763.6073,,,,,,,,
6/30/2020 15:00,763.6073,,,,,,,,
6/30/2020 16:00,763.6073,24.0379,,9.67629,9.67629,9.230512,15465.52,9.148193,7.660245
6/30/2020 17:00,763.6073,24.13398,,10.87164,10.87164,9.450171,15633.89,9.256598,6.202475
6/30/2020 18:00,763.6073,24.41735,,9.772114,9.772114,9.371508,15640.41,9.261856,7.158192
6/30/2020 19:00,763.6073,24.48987,,9.526272,9.526272,9.217925,15646.76,9.266199,5.798145
6/30/2020 20:00,763.6073,24.36936,,9.430346,9.430346,9.190849,15651.08,9.26853,6.215546
6/30/2020 21:00,763.6073,24.05054,,9.664679,9.664679,9.017627,15648.1,9.265394,5.481709
6/30/2020 22:00,763.6073,23.75522,,10.25562,10.25562,9.189875,15654.01,9.26797,8.632087
6/30/2020 23:00,763.6073,23.55193,,10.66933,10.66933,9.302756,15826.19,9.377653,6.169768
7/1/2020 0:00,763.6073,23.28273,,12.03715,12.03715,7.782641,15953.06,9.457938,11.0446
7/1/2020 1:00,763.6073,22.8427,,11.80093,11.80093,7.350027,15914.68,9.431033,13.95927
